"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0045505",0.652887270611387,0.625064510748625,2,30,"dynein intermediate chain binding","MF"
"GO:0060456",0.653006124294519,0.726117908562484,1,17,"positive regulation of digestive system process","BP"
"GO:0099601",0.653240773604486,0.573842803252933,3,53,"regulation of neurotransmitter receptor activity","BP"
"GO:0046527",0.653338001301449,0.725776777519452,1,17,"glucosyltransferase activity","MF"
"GO:0060746",0.653673365775064,0.726178333065016,1,16,"parental behavior","BP"
"GO:0071453",0.653844234852106,0.50689348183413,6,108,"cellular response to oxygen levels","BP"
"GO:0070936",0.654138857567121,0.572702962580114,3,54,"protein K48-linked ubiquitination","BP"
"GO:0072006",0.654161657522397,0.485144488819122,8,137,"nephron development","BP"
"GO:0030275",0.654371547002488,0.724712372033751,1,17,"LRR domain binding","MF"
"GO:0006555",0.654795947679067,0.724274403249192,1,17,"methionine metabolic process","BP"
"GO:0060973",0.654835341570915,0.724233723426386,1,17,"cell migration involved in heart development","BP"
"GO:0006379",0.654916351082715,0.724150055371993,1,17,"mRNA cleavage","BP"
"GO:0010831",0.655427982178742,0.620477955573724,2,36,"positive regulation of myotube differentiation","BP"
"GO:0060707",0.655847402530132,0.723187079747972,1,17,"trophoblast giant cell differentiation","BP"
"GO:0007033",0.656027831941868,0.474918407648219,9,160,"vacuole organization","BP"
"GO:0045880",0.656293754001329,0.619518043942405,2,36,"positive regulation of smoothened signaling pathway","BP"
"GO:0008170",0.657090049788673,0.518841952326075,5,87,"N-methyltransferase activity","MF"
"GO:0020027",0.657394062547426,0.721581804135592,1,17,"hemoglobin metabolic process","BP"
"GO:1904748",0.657399707914,0.72157593201997,1,17,"regulation of apoptotic process involved in development","BP"
"GO:0060292",0.657512319289001,0.6186885862513,2,34,"long-term synaptic depression","BP"
"GO:0070528",0.657889592681843,0.617744461363984,2,36,"protein kinase C signaling","BP"
"GO:0033605",0.657936963213593,0.721016670596846,1,17,"positive regulation of catecholamine secretion","BP"
"GO:0030676",0.658120839642444,0.720825068295106,1,17,"Rac guanyl-nucleotide exchange factor activity","MF"
"GO:0046488",0.658259622570394,0.490074968739063,7,125,"phosphatidylinositol metabolic process","BP"
"GO:0046321",0.658644106189555,0.720279273084692,1,17,"positive regulation of fatty acid oxidation","BP"
"GO:0042754",0.658918054569498,0.719993209493814,1,17,"negative regulation of circadian rhythm","BP"
"GO:0045746",0.659134134045674,0.616357494298683,2,36,"negative regulation of Notch signaling pathway","BP"
"GO:2000779",0.659766032059199,0.536351493030172,4,72,"regulation of double-strand break repair","BP"
"GO:0072520",0.659783301850366,0.719088247389124,1,17,"seminiferous tubule development","BP"
"GO:0060547",0.660006381543201,0.718854570753036,1,17,"negative regulation of necrotic cell death","BP"
"GO:1901224",0.660086987043194,0.535990770692837,4,72,"positive regulation of NIK/NF-kappaB signaling","BP"
"GO:0004527",0.660123731271651,0.535776372543102,4,74,"exonuclease activity","MF"
"GO:0090287",0.660238093994279,0.440794977240098,15,258,"regulation of cellular response to growth factor stimulus","BP"
"GO:0097152",0.660293219543633,0.718553891361015,1,17,"mesenchymal cell apoptotic process","BP"
"GO:0034695",0.660535760961236,0.718299456557035,1,17,"response to prostaglandin E","BP"
"GO:0003707",0.660537001339217,0.565395587861311,3,55,"steroid hormone receptor activity","MF"
"GO:0070935",0.661847354356494,0.716920532442826,1,17,"3'-UTR-mediated mRNA stabilization","BP"
"GO:0010623",0.662150074242322,0.716601548259974,1,17,"programmed cell death involved in cell development","BP"
"GO:0030534",0.662208903038483,0.461493467585896,10,172,"adult behavior","BP"
"GO:0005496",0.662214872487726,0.512844744779557,5,91,"steroid binding","MF"
"GO:0030952",0.66272010782385,0.716000149461161,1,17,"establishment or maintenance of cytoskeleton polarity","BP"
"GO:0016877",0.662720663350638,0.612099696889865,2,37,"ligase activity, forming carbon-sulfur bonds","MF"
"GO:0007638",0.663022228371732,0.716446284543903,1,16,"mechanosensory behavior","BP"
"GO:0060081",0.663126033697593,0.715571298954591,1,17,"membrane hyperpolarization","BP"
"GO:0051384",0.663174298965823,0.532424881023939,4,73,"response to glucocorticoid","BP"
"GO:0048477",0.663379409324897,0.511598828163142,5,90,"oogenesis","BP"
"GO:0008334",0.663440209936457,0.715239042715385,1,17,"histone mRNA metabolic process","BP"
"GO:0050953",0.663774895901955,0.474376755543602,8,141,"sensory perception of light stimulus","BP"
"GO:0070886",0.663784471941967,0.714874631406456,1,17,"positive regulation of calcineurin-NFAT signaling cascade","BP"
"GO:0106058",0.663784471941967,0.714874631406456,1,17,"positive regulation of calcineurin-mediated signaling","BP"
"GO:0060976",0.663822812309454,0.531780410533899,4,72,"coronary vasculature development","BP"
"GO:0008543",0.663851719557476,0.531747747480789,4,72,"fibroblast growth factor receptor signaling pathway","BP"
"GO:2000273",0.663870340104013,0.611048560042118,2,36,"positive regulation of signaling receptor activity","BP"
"GO:0000146",0.663951927737268,0.715464374430479,1,16,"microfilament motor activity","MF"
"GO:1901607",0.664025626209614,0.561323537395882,3,56,"alpha-amino acid biosynthetic process","BP"
"GO:0007252",0.664333050314372,0.714293214144474,1,17,"I-kappaB phosphorylation","BP"
"GO:0044065",0.6645044349757,0.714879616581304,1,16,"regulation of respiratory system process","BP"
"GO:0005178",0.664573583195223,0.4830478410949,7,125,"integrin binding","MF"
"GO:0010665",0.664843131897689,0.560526609623651,3,55,"regulation of cardiac muscle cell apoptotic process","BP"
"GO:1902692",0.665020322955113,0.609509274494769,2,37,"regulation of neuroblast proliferation","BP"
"GO:0007212",0.66602070840611,0.608621990127924,2,36,"dopamine receptor signaling pathway","BP"
"GO:0042733",0.666163425998265,0.529222220942752,4,71,"embryonic digit morphogenesis","BP"
"GO:0000993",0.666286832431498,0.608077682072573,2,37,"RNA polymerase II complex binding","MF"
"GO:0003184",0.666326814410838,0.712172510025493,1,17,"pulmonary valve morphogenesis","BP"
"GO:0006575",0.666392436088372,0.463362613901801,9,164,"cellular modified amino acid metabolic process","BP"
"GO:0016409",0.666720444696178,0.607586740208927,2,37,"palmitoyltransferase activity","MF"
"GO:0004653",0.666758478947994,0.71171178945103,1,17,"polypeptide N-acetylgalactosaminyltransferase activity","MF"
"GO:0051895",0.666847840479786,0.711616342730231,1,17,"negative regulation of focal adhesion assembly","BP"
"GO:0051865",0.667364760900275,0.527680419592095,4,73,"protein autoubiquitination","BP"
"GO:0010762",0.667374127877883,0.607089519050163,2,36,"regulation of fibroblast migration","BP"
"GO:0097284",0.667575803348916,0.711612272680612,1,16,"hepatocyte apoptotic process","BP"
"GO:0050706",0.667600323110502,0.606589256175506,2,37,"regulation of interleukin-1 beta secretion","BP"
"GO:0061448",0.667628840537457,0.43268371277128,15,262,"connective tissue development","BP"
"GO:0051959",0.667859989018891,0.608002982728016,2,31,"dynein light intermediate chain binding","MF"
"GO:0030513",0.668029365465934,0.606346144315159,2,36,"positive regulation of BMP signaling pathway","BP"
"GO:0051571",0.668039021143722,0.711998241656251,1,15,"positive regulation of histone H3-K4 methylation","BP"
"GO:0006807",0.668200510585898,0.354620674687666,498,8215,"nitrogen compound metabolic process","BP"
"GO:0043536",0.668500994082071,0.556500069982084,3,54,"positive regulation of blood vessel endothelial cell migration","BP"
"05010",0.668579937417357,0.460982528445635,9,162,"Alzheimer's disease","KEGG"
"GO:0010564",0.668660990487389,0.398996336291319,33,566,"regulation of cell cycle process","BP"
"GO:0048813",0.66906934247944,0.453882911149253,10,173,"dendrite morphogenesis","BP"
"GO:0043543",0.669361261853711,0.438307501360159,13,225,"protein acylation","BP"
"GO:2000058",0.669513457323908,0.467855219864689,8,145,"regulation of ubiquitin-dependent protein catabolic process","BP"
"GO:0033144",0.669525166201055,0.60464558049889,2,36,"negative regulation of intracellular steroid hormone receptor signaling pathway","BP"
"GO:0015035",0.669674187851409,0.707894816292515,1,18,"protein disulfide oxidoreductase activity","MF"
"GO:0072077",0.669710323053563,0.70854616444209,1,17,"renal vesicle morphogenesis","BP"
"GO:0030522",0.66978830161755,0.447194399098525,11,196,"intracellular receptor signaling pathway","BP"
"GO:0046850",0.669890412510922,0.55464655713534,3,56,"regulation of bone remodeling","BP"
"GO:0044773",0.669950865750064,0.554708107240304,3,55,"mitotic DNA damage checkpoint","BP"
"GO:0046323",0.670734440881417,0.523933816852711,4,72,"glucose import","BP"
"GO:0042573",0.670800524758448,0.706678072541483,1,18,"retinoic acid metabolic process","BP"
"GO:0002834",0.670942702146445,0.706524208187529,1,18,"regulation of response to tumor cell","BP"
"GO:0002837",0.670942702146445,0.706524208187529,1,18,"regulation of immune response to tumor cell","BP"
"GO:0001871",0.671027338054227,0.706432585912244,1,18,"pattern binding","MF"
"GO:0030247",0.671027338054227,0.706432585912244,1,18,"polysaccharide binding","MF"
"GO:0032885",0.671395797657814,0.602511882248443,2,36,"regulation of polysaccharide biosynthetic process","BP"
"GO:0010463",0.671582192168949,0.552839824879406,3,55,"mesenchymal cell proliferation","BP"
"GO:0045601",0.671783415347843,0.601823601190344,2,37,"regulation of endothelial cell differentiation","BP"
"GO:0006851",0.671797046999089,0.705598335543035,1,18,"mitochondrial calcium ion transmembrane transport","BP"
"GO:0006595",0.671855951926067,0.705534416673804,1,18,"polyamine metabolic process","BP"
"GO:0072210",0.671990874370802,0.601831485122359,2,36,"metanephric nephron development","BP"
"GO:0030545",0.672048411992848,0.412241200059387,21,377,"receptor regulator activity","MF"
"GO:0070696",0.67210009173015,0.705269382574422,1,18,"transmembrane receptor protein serine/threonine kinase binding","MF"
"GO:0016322",0.672202399315155,0.706636571120226,1,16,"neuron remodeling","BP"
"GO:0051447",0.672398239251233,0.704945470832048,1,18,"negative regulation of meiotic cell cycle","BP"
"GO:1904355",0.672736112416114,0.705273728468183,1,17,"positive regulation of telomere capping","BP"
"GO:0070402",0.673800203865366,0.70411622824916,1,17,"NADPH binding","MF"
"GO:0051156",0.673857358440141,0.703356325133159,1,18,"glucose 6-phosphate metabolic process","BP"
"GO:0034111",0.673917034082709,0.703291192151579,1,18,"negative regulation of homotypic cell-cell adhesion","BP"
"GO:0071801",0.674102668304433,0.703088511472764,1,18,"regulation of podosome assembly","BP"
"GO:0030510",0.674123195867371,0.499435896361965,5,90,"regulation of BMP signaling pathway","BP"
"GO:0060572",0.674226154103629,0.702953627327939,1,18,"morphogenesis of an epithelial bud","BP"
"GO:0071786",0.674233916731949,0.703643442495498,1,17,"endoplasmic reticulum tubular network organization","BP"
"GO:1900452",0.674392351458051,0.703470589755284,1,17,"regulation of long-term synaptic depression","BP"
"GO:0070585",0.674500295765717,0.498761748106455,5,94,"protein localization to mitochondrion","BP"
"GO:0035850",0.674586818183701,0.598854072109105,2,36,"epithelial cell differentiation involved in kidney development","BP"
"GO:0046068",0.674636893504023,0.703203641515946,1,17,"cGMP metabolic process","BP"
"GO:1901028",0.67485674952563,0.702264090770485,1,18,"regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","BP"
"GO:0033036",0.674860420392168,0.35659696004683,169,2807,"macromolecule localization","BP"
"GO:0045837",0.674881824098054,0.702236647099761,1,18,"negative regulation of membrane potential","BP"
"GO:0035729",0.675669626800333,0.702074243810942,1,17,"cellular response to hepatocyte growth factor stimulus","BP"
"00531",0.675710989512922,0.701328044298622,1,18,"Glycosaminoglycan degradation","KEGG"
"GO:0014003",0.675767142467602,0.597495294256515,2,36,"oligodendrocyte development","BP"
"GO:0003230",0.676063627701248,0.596906874086937,2,37,"cardiac atrium development","BP"
"GO:0002864",0.67630115641943,0.700680038711421,1,18,"regulation of acute inflammatory response to antigenic stimulus","BP"
"GO:0002863",0.676394659344156,0.70057727288708,1,18,"positive regulation of inflammatory response to antigenic stimulus","BP"
"GO:0060674",0.676402823677394,0.596762202384739,2,36,"placenta blood vessel development","BP"
"GO:0006525",0.676466736357876,0.700498036996895,1,18,"arginine metabolic process","BP"
"GO:0009896",0.676480540458526,0.403766469494229,23,401,"positive regulation of catabolic process","BP"
"GO:0001975",0.676484010322286,0.700479044937752,1,18,"response to amphetamine","BP"
"GO:0008138",0.67679387216892,0.596063918161006,2,37,"protein tyrosine/serine/threonine phosphatase activity","MF"
"GO:0010801",0.676843915187993,0.700083132331985,1,18,"negative regulation of peptidyl-threonine phosphorylation","BP"
"GO:0010970",0.676930511093281,0.451818010719331,9,156,"transport along microtubule","BP"
"GO:0099111",0.676930511093281,0.451818010719331,9,156,"microtubule-based transport","BP"
"GO:0070571",0.677032509334167,0.700578730642162,1,17,"negative regulation of neuron projection regeneration","BP"
"GO:0034312",0.677078089688277,0.699825312704034,1,18,"diol biosynthetic process","BP"
"GO:0030218",0.677118090667314,0.468910211531026,7,126,"erythrocyte differentiation","BP"
"GO:0060563",0.677138463967891,0.516596592283323,4,72,"neuroepithelial cell differentiation","BP"
"GO:0072341",0.677147951995591,0.49585738516631,5,92,"modified amino acid binding","MF"
"GO:0039531",0.677600515187243,0.699249520977108,1,18,"regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway","BP"
"GO:0045806",0.677704468536358,0.54565328470921,3,56,"negative regulation of endocytosis","BP"
"GO:2001238",0.677712364648527,0.545775734111989,3,55,"positive regulation of extrinsic apoptotic signaling pathway","BP"
"GO:0010766",0.678047250331224,0.698756476100299,1,18,"negative regulation of sodium ion transport","BP"
"GO:0032506",0.678091913070469,0.594328702416452,2,38,"cytokinetic process","BP"
"05412",0.678315283932538,0.515241210528125,4,72,"Arrhythmogenic right ventricular cardiomyopathy (ARVC)","KEGG"
"GO:0045722",0.67835450488547,0.698417008869791,1,18,"positive regulation of gluconeogenesis","BP"
"GO:0010092",0.678591602649719,0.593749566363981,2,38,"specification of animal organ identity","BP"
"GO:0008237",0.679208874535588,0.449099871242651,9,162,"metallopeptidase activity","MF"
"GO:0034340",0.679357663163979,0.592860607422422,2,38,"response to type I interferon","BP"
"GO:0070373",0.679398715705711,0.513816242912136,4,74,"negative regulation of ERK1 and ERK2 cascade","BP"
"GO:0034249",0.679544036533525,0.456619824196074,8,144,"negative regulation of cellular amide metabolic process","BP"
"GO:1904029",0.679634220344349,0.513460343904061,4,75,"regulation of cyclin-dependent protein kinase activity","BP"
"GO:0034459",0.679868563996409,0.696739897176637,1,18,"ATP-dependent 3'-5' RNA helicase activity","MF"
"GO:0006903",0.679979200636871,0.592620718660481,2,36,"vesicle targeting","BP"
"GO:0032392",0.680442270751959,0.59159971281507,2,38,"DNA geometric change","BP"
"GO:0030002",0.681103731885973,0.695366375861549,1,18,"cellular anion homeostasis","BP"
"GO:0030320",0.681103731885973,0.695366375861549,1,18,"cellular monovalent inorganic anion homeostasis","BP"
"GO:0032986",0.681377075212097,0.695772622542695,1,17,"protein-DNA complex disassembly","BP"
"GO:0010002",0.681476720351573,0.694950662605648,1,18,"cardioblast differentiation","BP"
"GO:0006826",0.681533832668135,0.590811352542494,2,36,"iron ion transport","BP"
"GO:0010763",0.681535977575281,0.695595713879458,1,17,"positive regulation of fibroblast migration","BP"
"GO:0021681",0.681773041213023,0.696134272982028,1,16,"cerebellar granular layer development","BP"
"GO:0061640",0.681824041475843,0.49049277195646,5,92,"cytoskeleton-dependent cytokinesis","BP"
"GO:0072234",0.681833869112854,0.695263851102155,1,17,"metanephric nephron tubule development","BP"
"GO:0036124",0.682433265248895,0.694595249145243,1,17,"histone H3-K9 trimethylation","BP"
"GO:0035518",0.682477431000231,0.69383314980606,1,18,"histone H2A monoubiquitination","BP"
"GO:0002040",0.682609171134657,0.474409185869981,6,110,"sprouting angiogenesis","BP"
"GO:1902259",0.682789630535031,0.69348386129177,1,18,"regulation of delayed rectifier potassium channel activity","BP"
"GO:0010528",0.682845399016128,0.693421435017307,1,18,"regulation of transposition","BP"
"GO:0010529",0.682845399016128,0.693421435017307,1,18,"negative regulation of transposition","BP"
"GO:0021983",0.683153434676636,0.588436129429911,2,38,"pituitary gland development","BP"
"GO:0031490",0.683250477525109,0.488850088428979,5,92,"chromatin DNA binding","MF"
"GO:0021575",0.683682353658443,0.538966811356499,3,54,"hindbrain morphogenesis","BP"
"GO:0009435",0.683796555844988,0.692355204812479,1,18,"NAD biosynthetic process","BP"
"GO:0034105",0.683886962405253,0.587577296717585,2,38,"positive regulation of tissue remodeling","BP"
"GO:0070063",0.684839235637529,0.537215789384477,3,57,"RNA polymerase binding","MF"
"GO:0001098",0.685201416354466,0.536791378775212,3,57,"basal transcription machinery binding","MF"
"GO:0001099",0.685201416354466,0.536791378775212,3,57,"basal RNA polymerase II transcription machinery binding","MF"
"GO:0006700",0.685206815723474,0.690769022764072,1,18,"C21-steroid hormone biosynthetic process","BP"
"GO:0002043",0.685268225727659,0.690699807834135,1,18,"blood vessel endothelial cell proliferation involved in sprouting angiogenesis","BP"
"GO:0016780",0.6854655872143,0.690477280884442,1,18,"phosphotransferase activity, for other substituted phosphate groups","MF"
"GO:1900746",0.68552524147209,0.691128128927382,1,17,"regulation of vascular endothelial growth factor signaling pathway","BP"
"GO:0048641",0.685634552866414,0.536283496805499,3,57,"regulation of skeletal muscle tissue development","BP"
"GO:0015144",0.685855948250227,0.585265823130526,2,38,"carbohydrate transmembrane transporter activity","MF"
"GO:0060149",0.68601275961195,0.690578673565734,1,17,"negative regulation of posttranscriptional gene silencing","BP"
"GO:0060967",0.68601275961195,0.690578673565734,1,17,"negative regulation of gene silencing by RNA","BP"
"GO:2000171",0.686110739608211,0.585716938858131,2,35,"negative regulation of dendrite development","BP"
"GO:0060416",0.686252629636968,0.689588641710082,1,18,"response to growth hormone","BP"
"GO:0032252",0.686652554426002,0.690668751477702,1,16,"secretory granule localization","BP"
"GO:0030852",0.686971952430216,0.688774724394159,1,18,"regulation of granulocyte differentiation","BP"
"GO:0099640",0.68717977096885,0.690073655290833,1,16,"axo-dendritic protein transport","BP"
"GO:0008757",0.687512157267745,0.447590413565885,8,144,"S-adenosylmethionine-dependent methyltransferase activity","MF"
"GO:0016579",0.687674830195449,0.468595244836956,6,110,"protein deubiquitination","BP"
"GO:1903392",0.688114631689192,0.687478351351779,1,18,"negative regulation of adherens junction organization","BP"
"GO:1902369",0.688114997572417,0.53336819239028,3,57,"negative regulation of RNA catabolic process","BP"
"GO:0006622",0.688334702406308,0.687228196454708,1,18,"protein targeting to lysosome","BP"
"GO:0045579",0.688533889566455,0.687001644930488,1,18,"positive regulation of B cell differentiation","BP"
"GO:0045931",0.688585449337195,0.438519200066892,9,162,"positive regulation of mitotic cell cycle","BP"
"GO:0005550",0.688906154265771,0.685931628041397,1,19,"pheromone binding","MF"
"GO:0046961",0.689674004100316,0.685054967454947,1,19,"proton-transporting ATPase activity, rotational mechanism","MF"
"GO:0048512",0.68974567588458,0.531706197609019,3,55,"circadian behavior","BP"
"GO:0001786",0.689755635911512,0.53143352550866,3,57,"phosphatidylserine binding","MF"
"GO:0097009",0.689797408747054,0.580611756178795,2,38,"energy homeostasis","BP"
"GO:0042537",0.689995906728375,0.684686879260667,1,19,"benzene-containing compound metabolic process","BP"
"GO:0043534",0.690109930903401,0.465788432053122,6,110,"blood vessel endothelial cell migration","BP"
"GO:0006508",0.690586874015781,0.350561226053812,88,1504,"proteolysis","BP"
"GO:0009200",0.690746351756475,0.683827454113908,1,19,"deoxyribonucleoside triphosphate metabolic process","BP"
"GO:1990778",0.691077803990473,0.395790060642193,19,334,"protein localization to cell periphery","BP"
"GO:0008150",0.691447609463181,0.363997998498109,1069,17485,"biological_process","BP"
"00630",0.6914899893898,0.682974014431083,1,19,"Glyoxylate and dicarboxylate metabolism","KEGG"
"GO:0016641",0.691883136450699,0.68252208727376,1,19,"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor","MF"
"GO:0001614",0.692130258815911,0.682237758424414,1,19,"purinergic nucleotide receptor activity","MF"
"GO:0016502",0.692130258815911,0.682237758424414,1,19,"nucleotide receptor activity","MF"
"GO:0008553",0.692881756106587,0.681371887072611,1,19,"proton-exporting ATPase activity, phosphorylative mechanism","MF"
"GO:0031960",0.693025592003531,0.497767256104393,4,76,"response to corticosteroid","BP"
"GO:0042158",0.693118024189216,0.477227935807871,5,95,"lipoprotein biosynthetic process","BP"
"GO:0017137",0.693528161402249,0.432904137297832,9,162,"Rab GTPase binding","MF"
"GO:0015645",0.693759979927006,0.680357652331631,1,19,"fatty acid ligase activity","MF"
"GO:0016458",0.693768202354237,0.420374046340343,11,197,"gene silencing","BP"
"GO:0036459",0.693850451345587,0.476490287372574,5,93,"thiol-dependent ubiquitinyl hydrolase activity","MF"
"GO:0032695",0.69394901587242,0.68013900839415,1,19,"negative regulation of interleukin-12 production","BP"
"GO:0045623",0.693975845818569,0.680762107995331,1,18,"negative regulation of T-helper cell differentiation","BP"
"GO:0006284",0.694004494336536,0.575603898005629,2,38,"base-excision repair","BP"
"GO:0042249",0.694171494481609,0.68053597763138,1,18,"establishment of planar polarity of embryonic epithelium","BP"
"GO:0060828",0.694477003858211,0.414635872701976,12,215,"regulation of canonical Wnt signaling pathway","BP"
"GO:0021756",0.694861885359758,0.679737015600664,1,18,"striatum development","BP"
"GO:1903909",0.694983103536204,0.679596572053672,1,18,"regulation of receptor clustering","BP"
"GO:1904262",0.695211928698687,0.67933132239777,1,18,"negative regulation of TORC1 signaling","BP"
"GO:1900017",0.695614785731141,0.678207236288693,1,19,"positive regulation of cytokine production involved in inflammatory response","BP"
"GO:0014075",0.695710613276917,0.678095827089645,1,19,"response to amine","BP"
"GO:0046827",0.695902284244823,0.677872898882586,1,19,"positive regulation of protein export from nucleus","BP"
"GO:0090049",0.69599285749954,0.573222509861312,2,38,"regulation of cell migration involved in sprouting angiogenesis","BP"
"GO:0042219",0.696618557717127,0.677038737906109,1,19,"cellular modified amino acid catabolic process","BP"
"GO:2001258",0.696676351115466,0.572175016791689,2,39,"negative regulation of cation channel activity","BP"
"GO:0006835",0.696689228072706,0.493445112413945,4,76,"dicarboxylic acid transport","BP"
"GO:0001502",0.696801456669165,0.677483980630265,1,18,"cartilage condensation","BP"
"GO:0045995",0.696812874237297,0.446283436290091,7,129,"regulation of embryonic development","BP"
"GO:0050931",0.697124805175554,0.571862614332246,2,38,"pigment cell differentiation","BP"
"GO:0030220",0.697188091812501,0.676374249857343,1,19,"platelet formation","BP"
"GO:0036336",0.697369138194468,0.676162792725927,1,19,"dendritic cell migration","BP"
"GO:0030859",0.697613801899862,0.675876858682655,1,19,"polarized epithelial cell differentiation","BP"
"GO:0061323",0.697997684035701,0.675427819913404,1,19,"cell proliferation involved in heart morphogenesis","BP"
"GO:2000136",0.698011680702386,0.67541143828103,1,19,"regulation of cell proliferation involved in heart morphogenesis","BP"
"GO:0042053",0.698153358612366,0.675245582258286,1,19,"regulation of dopamine metabolic process","BP"
"GO:0031060",0.698224678431298,0.491970919492956,4,72,"regulation of histone methylation","BP"
"GO:0019213",0.698315777159099,0.570201335896414,2,39,"deacetylase activity","MF"
"GO:0021783",0.698394544538135,0.675624062109026,1,18,"preganglionic parasympathetic fiber development","BP"
"GO:0008209",0.698413933079993,0.674940364085076,1,19,"androgen metabolic process","BP"
"GO:0008652",0.698491018871128,0.520801769290912,3,59,"cellular amino acid biosynthetic process","BP"
"GO:0003215",0.698550547383344,0.674780253145924,1,19,"cardiac right ventricle morphogenesis","BP"
"GO:0015874",0.698871931031265,0.674403347462212,1,19,"norepinephrine transport","BP"
"GO:0034458",0.698920212090475,0.674346695495653,1,19,"3'-5' RNA helicase activity","MF"
"GO:0055123",0.699481536230071,0.443196084523695,7,129,"digestive system development","BP"
"GO:0003180",0.69962597745667,0.67351767273476,1,19,"aortic valve morphogenesis","BP"
"GO:0021692",0.699805443810796,0.673969754808832,1,18,"cerebellar Purkinje cell layer morphogenesis","BP"
"GO:0036158",0.699839890828514,0.674672371721762,1,17,"outer dynein arm assembly","BP"
"GO:0044088",0.699991228962427,0.568177627524166,2,39,"regulation of vacuole organization","BP"
"GO:0001833",0.700009195480662,0.673730299333874,1,18,"inner cell mass cell proliferation","BP"
"GO:0003009",0.700018845971323,0.56814421353764,2,39,"skeletal muscle contraction","BP"
"GO:1905953",0.700071793994497,0.568080146265226,2,39,"negative regulation of lipid localization","BP"
"GO:1901618",0.700379676993787,0.56770747302476,2,39,"organic hydroxy compound transmembrane transporter activity","MF"
"GO:0060575",0.700702751483986,0.672249620398158,1,19,"intestinal epithelial cell differentiation","BP"
"GO:0005385",0.701042993125049,0.671848125670197,1,19,"zinc ion transmembrane transporter activity","MF"
"GO:0006487",0.70142669436489,0.517277179632528,3,59,"protein N-linked glycosylation","BP"
"GO:0097091",0.701513926096767,0.672703547952728,1,17,"synaptic vesicle clustering","BP"
"GO:0044106",0.701621023889587,0.487511276645427,4,77,"cellular amine metabolic process","BP"
"GO:0034694",0.701646856063183,0.671134587324636,1,19,"response to prostaglandin","BP"
"GO:0048490",0.701882311146367,0.670856033879393,1,19,"anterograde synaptic vesicle transport","BP"
"GO:0099514",0.701882311146367,0.670856033879393,1,19,"synaptic vesicle cytoskeletal transport","BP"
"GO:0099517",0.701882311146367,0.670856033879393,1,19,"synaptic vesicle transport along microtubule","BP"
"GO:0048148",0.701928415814988,0.670801468102324,1,19,"behavioral response to cocaine","BP"
"GO:1900153",0.702405854861025,0.670903150554719,1,18,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP"
"GO:1903573",0.702465003474661,0.564960803266834,2,40,"negative regulation of response to endoplasmic reticulum stress","BP"
"GO:0045682",0.702467777686292,0.486423967071704,4,78,"regulation of epidermis development","BP"
"GO:0033344",0.702721439881395,0.564865418785703,2,39,"cholesterol efflux","BP"
"GO:0015732",0.703047897672835,0.669474326148997,1,19,"prostaglandin transport","BP"
"GO:0101005",0.703085875859022,0.465580308717978,5,94,"ubiquitinyl hydrolase activity","MF"
"GO:0033613",0.703771738794791,0.485026058892925,4,76,"activating transcription factor binding","MF"
"GO:0070723",0.70415640064217,0.668155999311116,1,19,"response to cholesterol","BP"
"GO:1902547",0.704231686344787,0.668736282743497,1,18,"regulation of cellular response to vascular endothelial growth factor stimulus","BP"
"GO:1903322",0.704329223773463,0.43745884336863,7,132,"positive regulation of protein modification by small protein conjugation or removal","BP"
"GO:0032768",0.704812445361028,0.56231644423181,2,39,"regulation of monooxygenase activity","BP"
"GO:1905332",0.704913764395369,0.562192663665162,2,39,"positive regulation of morphogenesis of an epithelium","BP"
"GO:0072657",0.705207235405411,0.362660711130458,30,526,"protein localization to membrane","BP"
"GO:0046184",0.7058381969614,0.666147844724242,1,19,"aldehyde biosynthetic process","BP"
"GO:0046847",0.705948103056444,0.511936142652099,3,58,"filopodium assembly","BP"
"GO:0004129",0.706106433938362,0.665222474566206,1,20,"cytochrome-c oxidase activity","MF"
"GO:0015002",0.706106433938362,0.665222474566206,1,20,"heme-copper terminal oxidase activity","MF"
"GO:0016676",0.706106433938362,0.665222474566206,1,20,"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor","MF"
"GO:0034968",0.706562257275357,0.44671186452086,6,108,"histone lysine methylation","BP"
"GO:0031647",0.706703296381876,0.389222620947642,15,272,"regulation of protein stability","BP"
"GO:0004033",0.706925207741137,0.664239422305836,1,20,"aldo-keto reductase (NADP) activity","MF"
"GO:0050884",0.707740939077286,0.664539501689043,1,18,"neuromuscular process controlling posture","BP"
"GO:0072087",0.707801179920848,0.663791644236109,1,19,"renal vesicle development","BP"
"GO:0072659",0.708150910472317,0.38761561979696,15,270,"protein localization to plasma membrane","BP"
"GO:0008535",0.708490434285092,0.662353711665752,1,20,"respiratory chain complex IV assembly","BP"
"00380",0.708506754886307,0.557568913966325,2,40,"Tryptophan metabolism","KEGG"
"GO:1905521",0.70863987564951,0.557405036396764,2,40,"regulation of macrophage migration","BP"
