"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0035640",0.857219939422538,0.441112590429578,1,14,"exploration behavior","BP"
"GO:0060211",0.857233541084958,0.441086215322034,1,14,"regulation of nuclear-transcribed mRNA poly(A) tail shortening","BP"
"GO:0045647",0.857320210247332,0.440918121864543,1,14,"negative regulation of erythrocyte differentiation","BP"
"GO:0015693",0.857366583063692,0.440828159446054,1,14,"magnesium ion transport","BP"
"GO:0015919",0.857441121563828,0.440683522381368,1,14,"peroxisomal membrane transport","BP"
"GO:0039535",0.857493165262294,0.440582510323449,1,14,"regulation of RIG-I signaling pathway","BP"
"04940",0.857752931571365,0.304525834659309,3,37,"Type I diabetes mellitus","KEGG"
"GO:1905037",0.858076346632321,0.231008976038807,9,93,"autophagosome organization","BP"
"GO:0002467",0.85841032328465,0.438799052977772,1,14,"germinal center formation","BP"
"GO:0000077",0.858468053276931,0.230470451716056,9,93,"DNA damage checkpoint","BP"
"GO:0000212",0.858528069626651,0.438569630832503,1,14,"meiotic spindle organization","BP"
"GO:0045351",0.858587850820468,0.43845311046208,1,14,"type I interferon biosynthetic process","BP"
"GO:0010172",0.858641565764303,0.438348390872142,1,14,"embryonic body morphogenesis","BP"
"GO:0055064",0.858712925433603,0.438209238399529,1,14,"chloride ion homeostasis","BP"
"GO:0060965",0.858838648531726,0.437963982686925,1,14,"negative regulation of gene silencing by miRNA","BP"
"GO:0035967",0.858843860995156,0.229953499157973,9,93,"cellular response to topologically incorrect protein","BP"
"GO:0048268",0.858915268586968,0.437814456608101,1,14,"clathrin coat assembly","BP"
"GO:0048641",0.859018808711551,0.30278611145404,3,36,"regulation of skeletal muscle tissue development","BP"
"GO:0032452",0.859022557815054,0.343804311052245,2,25,"histone demethylase activity","MF"
"GO:0002820",0.859230544700122,0.302442096137855,3,36,"negative regulation of adaptive immune response","BP"
"GO:0034236",0.85928345403689,0.437095312202713,1,14,"protein kinase A catalytic subunit binding","MF"
"GO:0046596",0.85950924717981,0.341864433857339,2,27,"regulation of viral entry into host cell","BP"
"GO:0070571",0.859654515908542,0.436369507795233,1,14,"negative regulation of neuron projection regeneration","BP"
"GO:0099518",0.859758247196388,0.277893245382719,4,46,"vesicle cytoskeletal trafficking","BP"
"GO:0007608",0.859922021485101,0.435845611165801,1,14,"sensory perception of smell","BP"
"GO:0042753",0.860113325136823,0.435470617399037,1,14,"positive regulation of circadian rhythm","BP"
"GO:0015295",0.8601396494529,0.435418994539,1,14,"solute:proton symporter activity","MF"
"GO:0061217",0.860287103763639,0.435129733760061,1,14,"regulation of mesonephros development","BP"
"GO:0021692",0.860580980707547,0.434552739496938,1,14,"cerebellar Purkinje cell layer morphogenesis","BP"
"GO:0030552",0.860711530405041,0.434296207440446,1,14,"cAMP binding","MF"
"GO:0061158",0.860788575608509,0.434144751095155,1,14,"3'-UTR-mediated mRNA destabilization","BP"
"GO:0032252",0.860957240299627,0.433813028861449,1,14,"secretory granule localization","BP"
"GO:0015923",0.861123799848635,0.433485232143678,1,14,"mannosidase activity","MF"
"GO:1903539",0.86117450136555,0.299275566105006,3,36,"protein localization to postsynaptic membrane","BP"
"GO:0010457",0.861185673972535,0.433363406648182,1,14,"centriole-centriole cohesion","BP"
"GO:0052742",0.861185673972535,0.433363406648182,1,14,"phosphatidylinositol kinase activity","MF"
"GO:1901998",0.861341887971721,0.299002220837181,3,36,"toxin transport","BP"
"GO:0051607",0.8619843713602,0.195238498029776,20,191,"defense response to virus","BP"
"GO:0030317",0.861986060634036,0.297638001970737,3,37,"flagellated sperm motility","BP"
"GO:0097722",0.861986060634036,0.297638001970737,3,37,"sperm motility","BP"
"GO:0007218",0.862073536314978,0.430200287604422,1,15,"neuropeptide signaling pathway","BP"
"GO:0032620",0.862085929517945,0.33787938395487,2,26,"interleukin-17 production","BP"
"GO:0042770",0.862197400623778,0.230994522863383,8,85,"signal transduction in response to DNA damage","BP"
"GO:0019905",0.8624106768404,0.257983628667057,5,56,"syntaxin binding","MF"
"GO:0045324",0.862487463781901,0.429381454207086,1,15,"late endosome to vacuole transport","BP"
"GO:0042596",0.862727942098358,0.336750827353601,2,26,"fear response","BP"
"GO:0031116",0.862769987622637,0.336676845203302,2,26,"positive regulation of microtubule polymerization","BP"
"04144",0.862987465977605,0.193995505858601,20,190,"Endocytosis","KEGG"
"GO:0035107",0.863204160831148,0.215064349850248,11,110,"appendage morphogenesis","BP"
"GO:0035108",0.863204160831148,0.215064349850248,11,110,"limb morphogenesis","BP"
"GO:0002244",0.863293464711293,0.214943819727054,11,110,"hematopoietic progenitor cell differentiation","BP"
"GO:0002209",0.863378730955988,0.33560471177956,2,26,"behavioral defense response","BP"
"GO:0006275",0.863608588456168,0.223374667216853,9,93,"regulation of DNA replication","BP"
"GO:0004551",0.863663047872738,0.427048651118947,1,15,"nucleotide diphosphatase activity","MF"
"GO:0071157",0.864042298083459,0.426293773657976,1,15,"negative regulation of cell cycle arrest","BP"
"GO:0070628",0.864575089511375,0.425231373394528,1,15,"proteasome binding","MF"
"GO:0071705",0.864798118483653,0.153045508668624,206,1723,"nitrogen compound transport","BP"
"GO:0035282",0.865073579548211,0.24270108925555,6,65,"segmentation","BP"
"GO:0030219",0.865330695676447,0.292146290563297,3,37,"megakaryocyte differentiation","BP"
"GO:0051000",0.865635151651963,0.423110919916312,1,15,"positive regulation of nitric-oxide synthase activity","BP"
"GO:1901985",0.86615169176445,0.291100425121994,3,36,"positive regulation of protein acetylation","BP"
"GO:0072567",0.866223568351751,0.421930054981552,1,15,"chemokine (C-X-C motif) ligand 2 production","BP"
"GO:0015662",0.866448742317973,0.329649173148024,2,27,"ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism","MF"
"GO:1903421",0.867035067855259,0.329125100262568,2,26,"regulation of synaptic vesicle recycling","BP"
"GO:0032633",0.867313668479978,0.328628534046346,2,26,"interleukin-4 production","BP"
"GO:0032392",0.867416046413353,0.289007886468385,3,36,"DNA geometric change","BP"
"GO:0016675",0.867470722304725,0.415302451499509,1,19,"oxidoreductase activity, acting on a heme group of donors","MF"
"GO:0001913",0.867544347579953,0.265307814675465,4,48,"T cell mediated cytotoxicity","BP"
"GO:0033003",0.867894523614143,0.287906311750853,3,37,"regulation of mast cell activation","BP"
"GO:1903019",0.867997462908763,0.41835333275877,1,15,"negative regulation of glycoprotein metabolic process","BP"
"GO:0043507",0.868046599458041,0.238314969248163,6,65,"positive regulation of JUN kinase activity","BP"
"GO:0045838",0.868106172492985,0.418133315574281,1,15,"positive regulation of membrane potential","BP"
"GO:0090174",0.868139546346366,0.222609662685242,8,85,"organelle membrane fusion","BP"
"GO:1901216",0.86825273315394,0.212092527522512,10,104,"positive regulation of neuron death","BP"
"GO:0071605",0.868443578251373,0.41744983017787,1,15,"monocyte chemotactic protein-1 production","BP"
"GO:0071637",0.868443578251373,0.41744983017787,1,15,"regulation of monocyte chemotactic protein-1 production","BP"
"GO:0042608",0.868481153435778,0.417373656633765,1,15,"T cell receptor binding","MF"
"GO:0001835",0.868505890458278,0.325980607283449,2,27,"blastocyst hatching","BP"
"GO:0035188",0.868505890458278,0.325980607283449,2,27,"hatching","BP"
"GO:0071684",0.868505890458278,0.325980607283449,2,27,"organism emergence from protective structure","BP"
"GO:0043300",0.868783448713468,0.286429997073791,3,37,"regulation of leukocyte degranulation","BP"
"GO:1904353",0.868877504662168,0.325833648812649,2,26,"regulation of telomere capping","BP"
"GO:0097472",0.869009986864678,0.325596283674692,2,26,"cyclin-dependent protein kinase activity","MF"
"GO:0009247",0.869102968350992,0.262846300745649,4,48,"glycolipid biosynthetic process","BP"
"GO:0048753",0.869510033797862,0.415283407551571,1,15,"pigment granule organization","BP"
"04962",0.869761210053115,0.2848023962576,3,37,"Vasopressin-regulated water reabsorption","KEGG"
"GO:0110111",0.869931575870741,0.323942514384551,2,26,"negative regulation of animal organ morphogenesis","BP"
"GO:0008094",0.869941575497771,0.220128581499075,8,84,"DNA-dependent ATPase activity","MF"
"GO:0044237",0.870176374261632,0.14123450246914,911,7326,"cellular metabolic process","BP"
"GO:0000075",0.870493282980021,0.19133649748533,16,157,"cell cycle checkpoint","BP"
"GO:0034315",0.870602727476909,0.413054013053399,1,15,"regulation of Arp2/3 complex-mediated actin nucleation","BP"
"GO:1905818",0.870712680189291,0.245235041718655,5,57,"regulation of chromosome separation","BP"
"GO:1903543",0.870894501624002,0.412457046859681,1,15,"positive regulation of exosomal secretion","BP"
"GO:0006998",0.871163962710309,0.282460435822937,3,37,"nuclear envelope organization","BP"
"GO:0090312",0.871325576676707,0.321432385672746,2,26,"positive regulation of protein deacetylation","BP"
"GO:0071392",0.871832155609457,0.410533831045462,1,15,"cellular response to estradiol stimulus","BP"
"GO:0016740",0.871892169513806,0.144553037805454,229,1893,"transferase activity","MF"
"GO:0060071",0.871904173882558,0.320387453007854,2,26,"Wnt signaling pathway, planar cell polarity pathway","BP"
"GO:0060487",0.872166345383913,0.319913380770974,2,26,"lung epithelial cell differentiation","BP"
"GO:0006271",0.872221449656031,0.409733197596132,1,15,"DNA strand elongation involved in DNA replication","BP"
"GO:0045071",0.872226321629074,0.257701596473631,4,49,"negative regulation of viral genome replication","BP"
"GO:0043369",0.872314915542877,0.409540783953355,1,15,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","BP"
"GO:0070491",0.872349021525575,0.231808901764481,6,66,"repressing transcription factor binding","MF"
"GO:1900424",0.872665957528005,0.40881745596659,1,15,"regulation of defense response to bacterium","BP"
"GO:0043457",0.872705395403364,0.318421944636141,2,27,"regulation of cellular respiration","BP"
"GO:0061982",0.872879541096301,0.23079599480675,6,68,"meiosis I cell cycle process","BP"
"GO:0002708",0.873487919045674,0.209393818868457,9,96,"positive regulation of lymphocyte mediated immunity","BP"
"GO:0070979",0.873833155468187,0.315900185525359,2,28,"protein K11-linked ubiquitination","BP"
"GO:0000339",0.874015333727439,0.406027362505564,1,15,"RNA cap binding","MF"
"GO:0002832",0.874574222278499,0.27673240563505,3,37,"negative regulation of response to biotic stimulus","BP"
"GO:0035019",0.874717454310332,0.276490745457524,3,37,"somatic stem cell population maintenance","BP"
"GO:0010332",0.87501297529988,0.253435969979552,4,48,"response to gamma radiation","BP"
"GO:0050871",0.87521523738083,0.227413213414901,6,67,"positive regulation of B cell activation","BP"
"GO:0003725",0.875480589694624,0.218837290411441,7,75,"double-stranded RNA binding","MF"
"GO:0072395",0.875592755172771,0.31316956335966,2,27,"signal transduction involved in cell cycle checkpoint","BP"
"GO:0072401",0.875592755172771,0.31316956335966,2,27,"signal transduction involved in DNA integrity checkpoint","BP"
"GO:0072422",0.875592755172771,0.31316956335966,2,27,"signal transduction involved in DNA damage checkpoint","BP"
"GO:0033617",0.875615138761899,0.400387339152186,1,17,"mitochondrial respiratory chain complex IV assembly","BP"
"GO:1900363",0.876019978667862,0.401853709592766,1,15,"regulation of mRNA polyadenylation","BP"
"GO:1900153",0.876025027870272,0.401843153519987,1,15,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP"
"GO:0010948",0.876061416191103,0.177310741690999,20,194,"negative regulation of cell cycle process","BP"
"GO:0015095",0.876131999479583,0.401619462359024,1,15,"magnesium ion transmembrane transporter activity","MF"
"GO:0017136",0.876132019121605,0.401619421272732,1,15,"NAD-dependent histone deacetylase activity","MF"
"GO:0046755",0.876844445374346,0.398895668276472,1,16,"viral budding","BP"
"GO:0090502",0.877135697508945,0.398284320218958,1,16,"RNA phosphodiester bond hydrolysis, endonucleolytic","BP"
"GO:0030851",0.877309980132708,0.310023856978833,2,27,"granulocyte differentiation","BP"
"GO:0032594",0.877347329322337,0.309955254891545,2,27,"protein transport within lipid bilayer","BP"
"GO:0004724",0.877423286987384,0.398911366484714,1,15,"magnesium-dependent protein serine/threonine phosphatase activity","MF"
"GO:2000736",0.877547137543839,0.249555520381036,4,47,"regulation of stem cell differentiation","BP"
"00601",0.877674171444302,0.398383519838798,1,15,"Glycosphingolipid biosynthesis - lacto and neolacto series","KEGG"
"GO:0046782",0.877814212101769,0.270959496594093,3,38,"regulation of viral transcription","BP"
"GO:0002643",0.877927884341535,0.39784916010402,1,15,"regulation of tolerance induction","BP"
"GO:0051646",0.878175143862518,0.270630046588703,3,37,"mitochondrion localization","BP"
"GO:0014904",0.878413719993024,0.307993208375207,2,27,"myotube cell development","BP"
"GO:0046627",0.878444913942046,0.270170598636827,3,37,"negative regulation of insulin receptor signaling pathway","BP"
"GO:0021756",0.87852597710834,0.396587237103861,1,15,"striatum development","BP"
"GO:0140103",0.878564393192624,0.396506074545174,1,15,"catalytic activity, acting on a glycoprotein","MF"
"GO:0007076",0.878665196734675,0.396293042427944,1,15,"mitotic chromosome condensation","BP"
"GO:0030520",0.878700563378116,0.269450719303918,3,38,"intracellular estrogen receptor signaling pathway","BP"
"GO:0042176",0.878739004598225,0.159416608834403,37,342,"regulation of protein catabolic process","BP"
"GO:1903358",0.878763939295795,0.396084278585817,1,15,"regulation of Golgi organization","BP"
"GO:0050718",0.879094287933051,0.306737659444602,2,27,"positive regulation of interleukin-1 beta secretion","BP"
"GO:2000008",0.879115491207545,0.268743226596592,3,38,"regulation of protein localization to cell surface","BP"
"GO:0043140",0.879180621993642,0.395202365150093,1,15,"ATP-dependent 3'-5' DNA helicase activity","MF"
"GO:0032239",0.879284567342473,0.39498212310391,1,15,"regulation of nucleobase-containing compound transport","BP"
"GO:1902894",0.87936033938343,0.394821514729271,1,15,"negative regulation of pri-miRNA transcription by RNA polymerase II","BP"
"GO:1902235",0.879473420027951,0.30603706863975,2,27,"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","BP"
"GO:0001158",0.880030362200739,0.212060689933138,7,76,"enhancer sequence-specific DNA binding","MF"
"GO:0070034",0.880481479072064,0.391207977539579,1,16,"telomerase RNA binding","MF"
"GO:0045116",0.880901204196878,0.389233085613131,1,17,"protein neddylation","BP"
"GO:0030490",0.881187728844574,0.264678584746554,3,40,"maturation of SSU-rRNA","BP"
"GO:0009060",0.881383186072524,0.228089289298867,5,62,"aerobic respiration","BP"
"GO:0043029",0.881461774826951,0.264728188177305,3,38,"T cell homeostasis","BP"
"GO:0043243",0.881793098211028,0.301732540836068,2,27,"positive regulation of protein complex disassembly","BP"
"GO:0043254",0.882010102913284,0.153103936315753,42,383,"regulation of protein complex assembly","BP"
"GO:0070717",0.882132958453924,0.301099250490058,2,27,"poly-purine tract binding","MF"
"GO:0051148",0.882294271371754,0.241669258537208,4,48,"negative regulation of muscle cell differentiation","BP"
"GO:0030291",0.882952050311835,0.299101308528436,2,28,"protein serine/threonine kinase inhibitor activity","MF"
"GO:2000251",0.882954106966317,0.385914038829154,1,16,"positive regulation of actin cytoskeleton reorganization","BP"
"GO:0008080",0.883383233593387,0.200585490043539,8,87,"N-acetyltransferase activity","MF"
"GO:0099072",0.883386936640834,0.215074412183397,6,67,"regulation of postsynaptic membrane neurotransmitter receptor levels","BP"
"GO:0006482",0.883855381631074,0.297879267889701,2,27,"protein demethylation","BP"
"GO:0008214",0.883855381631074,0.297879267889701,2,27,"protein dealkylation","BP"
"GO:0007098",0.883869446404568,0.186583272878346,11,114,"centrosome cycle","BP"
"GO:0045022",0.884122339631718,0.260145322026595,3,38,"early endosome to late endosome transport","BP"
"GO:0071889",0.884156127362649,0.297315237938363,2,27,"14-3-3 protein binding","MF"
"GO:2000758",0.884310870605653,0.297024816680987,2,27,"positive regulation of peptidyl-lysine acetylation","BP"
"GO:0008376",0.884345711731769,0.296959407352141,2,27,"acetylgalactosaminyltransferase activity","MF"
"GO:0070265",0.884410297023055,0.238031818252588,4,49,"necrotic cell death","BP"
"GO:0007019",0.884824544196703,0.258930361009407,3,38,"microtubule depolymerization","BP"
"GO:0072583",0.884896554376176,0.295924313370147,2,27,"clathrin-dependent endocytosis","BP"
"GO:0031076",0.885180359732302,0.295390302218526,2,27,"embryonic camera-type eye development","BP"
"GO:0000226",0.885226058841099,0.146003426535312,51,456,"microtubule cytoskeleton organization","BP"
"GO:0090175",0.885343329899955,0.295083437087577,2,27,"regulation of establishment of planar polarity","BP"
"GO:0046875",0.885378948381184,0.295016347889762,2,27,"ephrin receptor binding","MF"
"GO:0098969",0.885451160537083,0.380510927699694,1,16,"neurotransmitter receptor transport to postsynaptic membrane","BP"
"GO:1903540",0.885451160537083,0.380510927699694,1,16,"establishment of protein localization to postsynaptic membrane","BP"
"GO:0060479",0.885580155085483,0.294637221447035,2,27,"lung cell differentiation","BP"
"GO:0006744",0.885957463919301,0.379408304654072,1,16,"ubiquinone biosynthetic process","BP"
"GO:1901663",0.885957463919301,0.379408304654072,1,16,"quinone biosynthetic process","BP"
"GO:0034063",0.885981161438958,0.379356637322394,1,16,"stress granule assembly","BP"
"GO:0060547",0.886107474343505,0.379081149968722,1,16,"negative regulation of necrotic cell death","BP"
"GO:0061912",0.886687678751353,0.234472977328484,4,48,"selective autophagy","BP"
"GO:0060589",0.887285260949128,0.154742154619019,28,262,"nucleoside-triphosphatase regulator activity","MF"
"GO:0006305",0.887335932775129,0.233404811087206,4,48,"DNA alkylation","BP"
"GO:0006306",0.887335932775129,0.233404811087206,4,48,"DNA methylation","BP"
"GO:0003777",0.887432980160503,0.219079474017859,5,58,"microtubule motor activity","MF"
"GO:0042451",0.887595366132885,0.374746523648268,1,17,"purine nucleoside biosynthetic process","BP"
"GO:0046129",0.887595366132885,0.374746523648268,1,17,"purine ribonucleoside biosynthetic process","BP"
"GO:1903541",0.887772217435982,0.375436225699973,1,16,"regulation of exosomal secretion","BP"
"GO:0046488",0.887999675271861,0.180785038275693,11,115,"phosphatidylinositol metabolic process","BP"
"GO:0030101",0.888544403051345,0.217187164183195,5,59,"natural killer cell activation","BP"
"GO:0099170",0.888663855930723,0.373473103286181,1,16,"postsynaptic modulation of chemical synaptic transmission","BP"
"GO:0006972",0.889295411067206,0.372077961708552,1,16,"hyperosmotic response","BP"
"GO:0033033",0.889311781070336,0.370964363145941,1,17,"negative regulation of myeloid cell apoptotic process","BP"
"GO:0006359",0.889434537286589,0.3717701033942,1,16,"regulation of transcription by RNA polymerase III","BP"
"GO:0044389",0.889541945354198,0.14973948178016,31,291,"ubiquitin-like protein ligase binding","MF"
"GO:0031109",0.889592177077018,0.186404971771311,9,97,"microtubule polymerization or depolymerization","BP"
"GO:0007628",0.889632301275356,0.286486389462828,2,28,"adult walking behavior","BP"
"GO:2000778",0.889778826224643,0.286206636304065,2,28,"positive regulation of interleukin-6 secretion","BP"
"GO:0031112",0.890015721929004,0.285754059223123,2,28,"positive regulation of microtubule polymerization or depolymerization","BP"
"GO:0004860",0.890029463115231,0.228601095721018,4,50,"protein kinase inhibitor activity","MF"
"GO:0035459",0.890072525542683,0.370355946122059,1,16,"cargo loading into vesicle","BP"
"GO:0001921",0.890328086439089,0.369788355576403,1,16,"positive regulation of receptor recycling","BP"
"GO:0019883",0.890405169225755,0.284580868755917,2,29,"antigen processing and presentation of endogenous antigen","BP"
"GO:0045579",0.890703892441037,0.368952539808326,1,16,"positive regulation of B cell differentiation","BP"
"GO:0007080",0.891002145022106,0.247881733147949,3,39,"mitotic metaphase plate congression","BP"
"GO:0016817",0.891037865880434,0.132418606455739,84,738,"hydrolase activity, acting on acid anhydrides","MF"
"GO:0016818",0.891037865880434,0.132418606455739,84,738,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","MF"
"GO:0044068",0.891088505472841,0.368095695117515,1,16,"modulation by symbiont of host cellular process","BP"
"GO:0034134",0.891224068892239,0.367793337013901,1,16,"toll-like receptor 2 signaling pathway","BP"
"GO:0070200",0.891358120568662,0.367494171637455,1,16,"establishment of protein localization to telomere","BP"
"GO:1903214",0.89150694492486,0.366085620667474,1,17,"regulation of protein targeting to mitochondrion","BP"
"GO:0016242",0.891665196581971,0.282593058600988,2,28,"negative regulation of macroautophagy","BP"
"GO:0001911",0.891684163139419,0.366765792384773,1,16,"negative regulation of leukocyte mediated cytotoxicity","BP"
"GO:0043523",0.891820164241423,0.15569725561646,21,205,"regulation of neuron apoptotic process","BP"
"GO:0050716",0.891826932695672,0.282282187796079,2,28,"positive regulation of interleukin-1 secretion","BP"
"GO:0090482",0.892032688654351,0.365986016220794,1,16,"vitamin transmembrane transporter activity","MF"
"GO:0006625",0.89211661528762,0.365798061269308,1,16,"protein targeting to peroxisome","BP"
"GO:0043574",0.89211661528762,0.365798061269308,1,16,"peroxisomal transport","BP"
"GO:0072662",0.89211661528762,0.365798061269308,1,16,"protein localization to peroxisome","BP"
"GO:0072663",0.89211661528762,0.365798061269308,1,16,"establishment of protein localization to peroxisome","BP"
"GO:0071786",0.89216613981854,0.365687117320361,1,16,"endoplasmic reticulum tubular network organization","BP"
"GO:0034979",0.892205537609942,0.36559884158461,1,16,"NAD-dependent protein deacetylase activity","MF"
"GO:0016192",0.89234259921991,0.126300244847175,133,1136,"vesicle-mediated transport","BP"
"GO:2000772",0.892558832252737,0.245135411571657,3,39,"regulation of cellular senescence","BP"
"GO:0060119",0.892658402159558,0.244959345000849,3,39,"inner ear receptor cell development","BP"
"GO:0062033",0.892907772821711,0.364022784233601,1,16,"positive regulation of mitotic sister chromatid segregation","BP"
"GO:0032886",0.893037549408716,0.155378623294484,20,195,"regulation of microtubule-based process","BP"
"GO:2000738",0.893332639850322,0.363066826790082,1,16,"positive regulation of stem cell differentiation","BP"
"GO:0015813",0.893444030337345,0.362815894635954,1,16,"L-glutamate transmembrane transport","BP"
"GO:0071158",0.89421486820069,0.277248031070166,2,29,"positive regulation of cell cycle arrest","BP"
"GO:0048821",0.894308128046879,0.277067361379168,2,29,"erythrocyte development","BP"
"GO:0021544",0.894516283081032,0.360393956721325,1,16,"subpallium development","BP"
"GO:0008356",0.894890553137118,0.359545814205751,1,16,"asymmetric cell division","BP"
"GO:0032011",0.895143300493607,0.358972243366283,1,16,"ARF protein signal transduction","BP"
"GO:0032012",0.895143300493607,0.358972243366283,1,16,"regulation of ARF protein signal transduction","BP"
"GO:0032959",0.895217622208294,0.358803456658777,1,16,"inositol trisphosphate biosynthetic process","BP"
"GO:0071320",0.895242761666399,0.275677471268394,2,28,"cellular response to cAMP","BP"
"GO:0006595",0.895363175028692,0.357399091726377,1,17,"polyamine metabolic process","BP"
"GO:0001578",0.895512068241386,0.206046453990104,5,59,"microtubule bundle formation","BP"
"GO:0016409",0.896212782455824,0.273788038044162,2,28,"palmitoyltransferase activity","MF"
"05160",0.896959017280867,0.171646865084307,10,106,"Hepatitis C","KEGG"
"GO:0002719",0.897021022463235,0.353617985342493,1,17,"negative regulation of cytokine production involved in immune response","BP"
"GO:0003009",0.897410289316163,0.352726024097479,1,17,"skeletal muscle contraction","BP"
"GO:0051567",0.897435484027243,0.271397552382254,2,28,"histone H3-K9 methylation","BP"
"GO:0006506",0.897628297962055,0.270206515981332,2,30,"GPI anchor biosynthetic process","BP"
"GO:0072698",0.897862572636071,0.21564828640785,4,49,"protein localization to microtubule cytoskeleton","BP"
"GO:0090398",0.897936925645262,0.202006619145629,5,60,"cellular senescence","BP"
"GO:0006457",0.898974227050357,0.159553990379561,13,139,"protein folding","BP"
"GO:0007032",0.898976600566049,0.213596167863858,4,50,"endosome organization","BP"
"GO:0120031",0.898985751852614,0.132203258856518,43,394,"plasma membrane bounded cell projection assembly","BP"
"GO:0042168",0.899361652887783,0.266801737783747,2,30,"heme metabolic process","BP"
"GO:0009615",0.899619422437752,0.143392745878581,23,225,"response to virus","BP"
"GO:0030522",0.899767892133994,0.150743153855202,17,170,"intracellular receptor signaling pathway","BP"
"GO:0042288",0.900125403504922,0.346460047252558,1,17,"MHC class I protein binding","MF"
"GO:1900409",0.900161062214929,0.346377228891259,1,17,"positive regulation of cellular response to oxidative stress","BP"
"GO:0006851",0.900425710557011,0.345762145969863,1,17,"mitochondrial calcium ion transmembrane transport","BP"
"GO:0030218",0.900517595656397,0.166380380759361,10,109,"erythrocyte differentiation","BP"
"GO:0098877",0.900530398396444,0.345518626208611,1,17,"neurotransmitter receptor transport to plasma membrane","BP"
"GO:0046597",0.900623033291658,0.344357892804305,1,18,"negative regulation of viral entry into host cell","BP"
"GO:0060122",0.900623658931849,0.264698752372455,2,29,"inner ear receptor cell stereocilium organization","BP"
"GO:0042975",0.900905535164643,0.34464502419781,1,17,"peroxisome proliferator activated receptor binding","MF"
"GO:0006743",0.900970086226984,0.344494546154603,1,17,"ubiquinone metabolic process","BP"
"GO:0006278",0.901044024291742,0.196955149856607,5,60,"RNA-dependent DNA biosynthetic process","BP"
"GO:0007004",0.901044024291742,0.196955149856607,5,60,"telomere maintenance via telomerase","BP"
"GO:0035269",0.901429960409238,0.343421195743841,1,17,"protein O-linked mannosylation","BP"
"GO:0061077",0.901657694370686,0.208877178152192,4,51,"chaperone-mediated protein folding","BP"
"GO:0035493",0.901954030001086,0.342195188516984,1,17,"SNARE complex assembly","BP"
"GO:0030889",0.902042937001264,0.341986900048471,1,17,"negative regulation of B cell proliferation","BP"
"GO:0033032",0.902384766306747,0.260814584611651,2,30,"regulation of myeloid cell apoptotic process","BP"
"GO:0035518",0.902697276477789,0.340451248444208,1,17,"histone H2A monoubiquitination","BP"
"GO:0043422",0.902952404407959,0.339851209438159,1,17,"protein kinase B binding","MF"
"GO:0003746",0.903058463125387,0.339601555304849,1,17,"translation elongation factor activity","MF"
"GO:0060416",0.903462745391081,0.33864875460251,1,17,"response to growth hormone","BP"
"GO:0006887",0.903723278861515,0.133279019263293,29,276,"exocytosis","BP"
"GO:0019888",0.904078476331475,0.204731468073362,4,51,"protein phosphatase regulator activity","MF"
"GO:2000781",0.904329585038095,0.257314158312237,2,29,"positive regulation of double-strand break repair","BP"
"GO:0008157",0.904470822472918,0.336264960149367,1,17,"protein phosphatase 1 binding","MF"
"GO:0071514",0.904483039062001,0.25700628916621,2,29,"genetic imprinting","BP"
"GO:0050732",0.904538034286656,0.203941464425559,4,51,"negative regulation of peptidyl-tyrosine phosphorylation","BP"
"GO:0001222",0.904557871900014,0.336058577059066,1,17,"transcription corepressor binding","MF"
"GO:1905898",0.904679085575251,0.256612723169001,2,29,"positive regulation of response to endoplasmic reticulum stress","BP"
"GO:0000462",0.904729996516066,0.255767958865837,2,31,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP"
"GO:0060544",0.904909417336393,0.335224233217322,1,17,"regulation of necroptotic process","BP"
"GO:0071312",0.905212312838745,0.334504225857655,1,17,"cellular response to alkaloid","BP"
"GO:0008353",0.905252859103414,0.334407764672786,1,17,"RNA polymerase II CTD heptapeptide repeat kinase activity","MF"
"GO:0006900",0.905394535425244,0.202466520435357,4,51,"vesicle budding from membrane","BP"
"GO:0045076",0.905433304151419,0.333978250888024,1,17,"regulation of interleukin-2 biosynthetic process","BP"
"GO:0000819",0.905451169808258,0.144659967146248,16,163,"sister chromatid segregation","BP"
"GO:0034501",0.905503552834018,0.333810937062754,1,17,"protein localization to kinetochore","BP"
"GO:0045879",0.905621343218348,0.25471727434807,2,29,"negative regulation of smoothened signaling pathway","BP"
"GO:0060218",0.905705268655089,0.333330188921216,1,17,"hematopoietic stem cell differentiation","BP"
"04260",0.905733144351835,0.219981476769201,3,46,"Cardiac muscle contraction","KEGG"
"GO:2000726",0.905827342055333,0.333039025329599,1,17,"negative regulation of cardiac muscle cell differentiation","BP"
"GO:0098840",0.906072799733629,0.332453052823854,1,17,"protein transport along microtubule","BP"
"GO:0099118",0.906072799733629,0.332453052823854,1,17,"microtubule-based protein transport","BP"
"GO:0051654",0.906110651309214,0.332362629335086,1,17,"establishment of mitochondrion localization","BP"
